,street,latitude,longitude,plz
1380,Laufenstrasse 80,47.5396142,7.5976839,4053
1381,"Schwarzwaldallee 225, 231",47.5672311,7.605191199999999,4058
1382,Farnsburgerstrasse 16,47.5560059,7.6129183,4052
1383,Inselstrasse 51,47.5775146,7.5894348,4057
1384,Kleinhüningerstrasse 139,47.57868089999999,7.590114799999999,4057
1385,Binzenstrasse 2,47.5667819,7.617910299999999,4058
1386,Waldeckstrasse 3,47.53734300000001,7.601190099999998,4053
1387,Käferholzstrasse 104,47.56539490000001,7.6191946,4058
1388,Steinbühlallee 35,47.5512449,7.5586218,4054
1389,Güterstrasse 169,47.5440081,7.591627900000001,4053
1390,Lindenhofstrasse 26,47.5467939,7.595798,4052
1391,Maulbeerstrasse 43,47.5674992,7.601861099999999,4058
1392,Sommergasse 17,47.5634498,7.5746875,4056
1393,"Rufacherstrasse 7, 9",47.55780439999999,7.572348,4055
1394,St. Jakobs-Strasse,47.5440197,7.608048999999999,4052
1395,Singerstrasse,47.5453717,7.605995300000001,4052
1396,"Lyon-Strasse 16, 18",47.5354056,7.6074103,4053
1397,Hammerstrasse 193,47.5704036,7.594838699999999,4057
1398,Karpfenweg 2,47.5515716,7.619174399999999,4052
1399,Lehenmattstrasse 45,47.5540184,7.612912,4052
1400,Breisacherstrasse 20,47.5648292,7.5896631,4057
1401,Oberwilerstrasse 11,47.5505553,7.5793057,4054
1402,Dornacherstrasse 86,47.5438833,7.587334599999999,4053
1403,Hammerstrasse 60,47.562351,7.5972202,4058
1404,Neubadstrasse 71,47.5491122,7.5705122,4054
1405,Riehenring 73,47.563932,7.5986467,4058
1406,Jungstrasse 41,47.5669169,7.5784038,4056
1407,Hüningerstrasse 46,47.5719922,7.576024899999999,4056
1408,Paradieshofstrasse 125,47.547512,7.5591448,4054
1409,Bruderholzallee 27,47.53485209999999,7.5878755,4059
1410,Auf dem Hummel 5,47.53194810000001,7.5935576,4059
1411,Stachelrain 12,47.5579598,7.605285200000001,4058
1412,Hardstrasse 87,47.5498591,7.606034999999999,4052
1413,"Allemannengasse 57, 59, 61, 63, 65",47.5580356,7.6026016,4058
1414,Altrheinweg,47.5778249,7.5879941,4057
1415,Westquaistrasse,47.5848764,7.587902100000001,4057
1416,Hafenstrasse,47.58605559999999,7.591809899999999,4057
1417,Südquai,47.5852531,7.597167100000001,4057
1418,"Mariasteinstrasse 6,",47.5490006,7.571409399999999,4054
1419,Leuengasse 5,47.5662134,7.587345099999999,4057
1420,Gerbergasse 71,47.5553649,7.5889357,4001
1421,Falknerstrasse 50,47.5553647,7.589121700000001,4001
1422,Falknerstrasse  52,47.5553287,7.589134899999999,4001
1423,Allmendstrasse 4,47.5698952,7.6169905,4058
1424,Hirzbrunnenschanze 57,47.5665765,7.616966199999999,4058
1425,Rheinfelderstrasse 40,47.559346,7.599793500000001,4058
1426,Bischoffweg 80,47.5908481,7.660847800000001,4125
1427,Centralbahnstrasse 9,47.5483919,7.5887109,4051
1428,Friedrichstrasse 19,47.55671359999999,7.5746172,4055
1429,Elsässerstrasse 115,47.5719465,7.5766361,4056
1430,Rennweg 84,47.5499756,7.6099497,4052
1431,Kohlenberg 13,47.5541069,7.5880288,4051
1432,Bärschwilerstrasse 14,47.5419019,7.595233500000001,4053
1433,Murbacherstrasse 33,47.5691578,7.577200400000001,4056
1434,Sennheimerstrasse  19,47.5535247,7.5711948,4054
1435,Steinengraben 51,47.55385099999999,7.586384600000001,4051
1436,Schulstrasse 12,47.5834933,7.5919393,4057
1437,Thiersteinerrain 60,47.5371017,7.5972673,4059
1438,Herrengrabenweg 1,47.5561221,7.5728221,4054
1439,Rütlistrasse 1,47.5550461,7.5776553,4051
1440,Türkheimerstrasse 75,47.5594316,7.572963199999998,4055
1441,Bruderholzallee 26,47.5345555,7.587217099999998,4059
1442,Eulerstrasse 45,47.5556733,7.579636499999999,4051
1443,Fürstensteinerstrasse 36,47.5375811,7.598023200000001,4053
1444,Meret Oppenheim-Strasse,47.54637109999999,7.588009400000001,4053
1445,Gundeldingerstrasse 63,47.5438767,7.5821305,4053
1446,"Davidsbodenstrasse 9, 11",47.5650472,7.577601599999999,4056
1447,Dornacherstrasse  79,47.5441463,7.5877923,4053
1448,Beinwilerstrasse 20,47.5416021,7.590783099999999,4053
1449,Feldbergstrasse 47,47.5664158,7.590774,4057
1450,Grenzacherstrasse 84,47.5586109,7.6028292,4058
1451,Wilhelm His-Strasse 11,47.5641509,7.582502499999999,4056
1452,Birsigstrasse 132,47.5508468,7.5770599,4054
1453,Markircherstrasse 64,47.5647671,7.5615573,4055
1454,Realpstrasse 17,47.5491567,7.568540400000001,4054
1455,Gottfried Keller-Strasse 20,47.5542348,7.565058800000001,4054
1456,Chrischonastrasse 51,47.5599324,7.603205300000001,4058
1457,Laupenring 125,47.547332,7.5676725,4054
1458,Bundesplatz 8,47.5506785,7.5748144,4054
1459,Markircherstrasse 35,47.56511829999999,7.562373600000001,4055
1460,Farnsburgerstrasse 18,47.555943,7.6129449,4052
1461,Hammerstrasse 75,47.5633057,7.596213100000001,4057
1462,Seltisbergerstrasse 31,47.5287285,7.600041699999998,4059
1463,Rufacherstrasse 17,47.5580441,7.571723999999999,4055
1464,Sempacherstrasse 68,47.5426869,7.586469299999999,4053
1466,Schulgasse 12,47.5834933,7.5919393,4057
1467,Haltingerstrasse 65,47.5661677,7.5947731,4057
1468,Schäublinstrasse 85,47.53353449999999,7.583854399999999,4059
1469,Marignanostrasse 68,47.5334078,7.5844915,4059
1470,Dammerkirchstrasse 60,47.566652,7.5663371,4056
1471,Leonhardsgraben 45,47.5559439,7.586253599999999,4051
1472,Mittlere Strasse 152,47.5649157,7.5747045,4056
1473,Vogesenstrasse 61,47.5665586,7.577193599999998,4056
1474,Hechtweg 27,47.5509704,7.618282300000001,4052
1475,"Eimeldingerweg 43, 45",47.5733116,7.596248200000001,4057
1476,Blotzheimerstrasse 14,47.56157959999999,7.5670717,4055
1477,Türkheimerstrasse 34,47.5587828,7.5740644,4055
1478,Spalenvorstadt 38,47.5579063,7.581834499999999,4051
1479,Eulerstrasse 85,47.5575845,7.577411199999999,4051
1480,Tessinstrasse 46,47.5511242,7.5622217,4054
1481,Laufenstrasse 86,47.5392944,7.5974667,4053
1482,Neubadstrasse 117,47.5474495,7.567128200000001,4054
1483,"Elsässerstrasse 105, 107",47.5715504,7.576954099999999,4056
1484,Kasernenstrasse 32,47.5627723,7.591587499999998,4058
1485,Adlerstrasse 44,47.5463645,7.610460999999999,4052
1486,Oberer Batterieweg 93,47.5299126,7.588837600000001,4059
1487,Oetlingerstrasse 181,47.5680926,7.596108899999999,4057
1488,Colmarerstrasse 52,47.5600183,7.5711046,4055
1489,Marignanostrasse 34,47.53476449999999,7.5855576,4059
1490,Jurastrasse 42,47.5417984,7.5909692,4053
1491,Nufenenstrasse 18,47.5496931,7.563281099999999,4054
1492,Sevogelstrasse 81,47.5492243,7.602103499999999,4052
1493,Bruderholzstrasse 49,47.5431888,7.5946528,4053
1494,Kirschblütenweg 21,47.5359922,7.589053900000001,4059
1495,"Margarethenstrasse 29, 31",47.54700889999999,7.5850084,4053
1496,Hegenheimerstrasse 4,47.5610035,7.5746679,4055
1497,Delsbergerallee 49,47.5400608,7.5999299,4053
1498,Colmarerstrasse 12,47.5615809,7.573154700000001,4055
1499,Unterer Batterieweg 64,47.5395828,7.587416999999999,4053
1500,Morgartenring 172,47.5503292,7.5655277,4054
1501,Altrheinweg 44,47.5766723,7.5878792,4057
1502,Rufacherstrasse 54,47.55916819999999,7.569844699999999,4055
1503,Erstfeldstrasse 60,47.5480675,7.5611386,4054
1504,Reichensteinerstrasse 10,47.5448807,7.5843183,4053
1505,Arnold Böcklin-Strasse 15,47.5510967,7.578601499999999,4051
1506,Sevogelstrasse 117,47.5480119,7.5995155,4052
1507,Paracelsusstrasse 44,47.5653233,7.6130685,4058
1508,Weiherhofstrasse 144,47.5474774,7.5578163,4054
1509,Unterer Rheinweg 90,47.5665375,7.5870669,4057
1510,Spiegelgasse 1,47.5601608,7.5871555,4051
1511,Glaserbergstrasse,47.56617310000001,7.5682702,4056
1512,Paradieshofstrasse 89,47.5488696,7.559519799999999,4054
1513,General Guisan-Strasse 56,47.5509668,7.566419199999999,4054
1514,Morgartenring 165,47.5509133,7.5660206,4054
1515,Lenzgasse 34,47.5687459,7.571132,4056
1516,Ryffstrasse 5,47.56868770000001,7.579258899999999,4056
1517,Bechburgerstrasse 10,47.5534537,7.615686999999999,4052
1518,Bechburgerstrasse 12,47.5535091,7.615816199999998,4052
1519,Wiesenschanzweg 30,47.57240119999999,7.5952174,4057
1520,Hohe Winde-Strasse 33,47.53396009999999,7.588649699999999,4059
1521,Oberwilerstrasse 26,47.5504984,7.5787274,4054
1522,Jungstrasse 25,47.5672936,7.5793084,4056
1523,"Lehenmattstrasse 353, 357",47.5434656,7.620807300000001,4052
1524,Bündnerstrasse 65,47.5589092,7.565744599999999,4055
1525,Aescherstrasse 17,47.5489523,7.5743317,4054
1526,Steinengraben 36,47.5535794,7.585622700000001,4051
1527,Steinenring 21,47.5521307,7.5789098,4051
1528,Thiersteinerrain 161,47.5348848,7.594761699999999,4059
1529,Hirzbrunnenschanze 88,47.565911,7.616937399999999,4058
1530,Ahornstrasse 11,47.5571908,7.5741401,4055
1531,"Viaduktstrasse 8, 10, 12, 14, 26, 28, 30",47.5489496,7.587584499999999,4051
1532,Im Wasenboden 54,47.5709183,7.5705038,4056
1533,Schöllenenstrasse 2,47.5506355,7.565103300000001,4054
1534,Elsässerstrasse 77,47.5700468,7.5783588,4056
1535,Müllheimerstrasse 55,47.5660715,7.5926999,4057
1536,Beinwilerstrasse 13,47.5419145,7.590713800000001,4053
1537,Luzernerring 99,47.567533,7.5666183,4056
1538,Mailand-Strasse,47.533832,7.607497,4053
1539,Kapellenstrasse 17,47.5505358,7.601874500000001,4052
1540,Steinbühlallee 175,47.547415,7.557205199999999,4054
1541,Buchenstrasse 3,47.5560067,7.5714666,4054
1542,Steinbühlallee 143,47.5481792,7.557485799999998,4054
1543,Pfeffingerstrasse 74,47.5426888,7.5900572,4053
1544,Gasstrasse 54,47.5694749,7.575207799999999,4056
1545,Austrasse 79,47.5548566,7.578239399999999,4051
1546,An der hohlen Gasse 5,47.5724589,7.610619900000001,4058
1547,"Gundeldingerrain 181, 183, 185, 187, 189, 191",47.5330249,7.595340299999998,4059
1548,Allschwilerstrasse 81,47.5572001,7.569458699999999,4055
1549,Maulbeerstrasse 31,47.56730030000001,7.601052699999999,4058
1550,Peter Rot-Strasse 62,47.56028130000001,7.6045218,4058
1551,Zur Gempenfluh 74,47.5285652,7.6009973,4059
1552,Im langen Loh 199,47.5495339,7.560730199999999,4054
1553,Marignanostrasse 12,47.5356272,7.586117799999999,4059
1554,Birmannsgasse 33,47.5572654,7.5764592,4055
1555,Gundeldingerstrasse 462,47.53745050000001,7.601449299999999,4053
1556,Schöllenenstrasse 9,47.5507528,7.564758199999999,4054
1557,Hegenheimerstrasse 220,47.564395,7.562830899999999,4055
1558,"Drahtzugstrasse 34,",47.5634852,7.5965326,4057
1559,Peter Rot-Strasse 64,47.5603533,7.604508799999999,4058
1560,Elsässerstrasse 260,47.5767901,7.572546199999999,4056
1561,Amerbachstrasse 17,47.5694313,7.591663699999999,4057
1562,Gotthelfstrasse 49,47.5534016,7.5686968,4054
1563,Lerchenstrasse 28,47.5388517,7.589433799999999,4059
1564,Rheingasse 40,47.5597044,7.5923361,4058
1565,Kleinhüningerstrasse 135,47.5784601,7.589952899999999,4057
1566,Pfeffingerstrasse 96,47.5418646,7.5893736,4053
1567,Riehenring 143,47.5677382,7.597262699999999,4058
1568,Elsässerstrasse 83,47.57025609999999,7.5781539,4056
1569,Elsässerstrasse 59,47.5694656,7.578920999999999,4056
1570,Elsässerstrasse 65,47.5697888,7.578607399999999,4056
1571,Rührbergerstrasse 4,47.5601393,7.603192699999999,4058
1572,Bellingerweg 25,47.57311929999999,7.596209999999999,4057
1573,Bellingerweg 19,47.5731233,7.5959531,4057
1574,Gotthelfstrasse 24,47.5530683,7.569214100000001,4054
1575,Dachsfelderstrasse 20,47.5459817,7.581959299999999,4053
1576,"Messeplatz 21, 22, 25",47.5627438,7.5993872,4058
1577,Kluserstrasse 29,47.5495724,7.5747318,4054
1578,Elsässerstrasse 8,47.5682639,7.5805198,4056
1579,Oberer Batterieweg 91,47.52996659999999,7.5888377,4059
1580,Blauenstrasse 57,47.5539922,7.5728375,4054
1581,Marschalkenstrasse 15,47.550322,7.574458099999999,4054
1582,Feierabendstrasse 69,47.5535291,7.579132500000001,4051
1583,Spalenring 89,47.5579178,7.5753776,4055
1584,Eimeldingerweg 17,47.5721029,7.596318699999999,4057
1585,Thiersteinerallee 58,47.5410361,7.597077199999999,4053
1586,Rheinfelderstrasse 10,47.5602375,7.5988585,4058
1587,Spalenring 141,47.5550452,7.5762348,4055
1588,Rümmingerstrasse 40,47.5651047,7.620748400000001,4058
1589,Schöllenenstrasse 30,47.5512472,7.5649586,4054
1590,Dammerkirchstrasse 36,47.5672986,7.567149300000001,4056
1591,Im langen Loh 239,47.54823930000001,7.560288799999999,4054
1592,General Guisan-Strasse 111,47.549228,7.564152599999999,4054
1593,Lerchenstrasse 113,47.5362004,7.588018499999999,4059
1594,Gundeldingerstrasse 486,47.5371522,7.602510899999999,4053
1595,Blotzheimerstrasse 28,47.5620117,7.565861,4055
1596,Pruntruterstrasse 14,47.5457071,7.5805932,4053
1597,St. Johanns-Ring 125,47.56240589999999,7.575189699999998,4056
1598,Peter Ochs-Strasse 59,47.5291896,7.5936766,4059
1599,Dornacherstrasse 329,47.5392295,7.6027165,4053
1600,Morgartenring 150,47.5512647,7.5654236,4054
1601,Andreas Heusler-Strasse 34,47.5470365,7.602408400000001,4052
1602,Solothurnerstrasse 39,47.5443901,7.590777699999999,4053
1603,Tellstrasse 5,47.5431687,7.5951228,4053
1604,Hirzbrunnenallee 33,47.5673554,7.6133941,4058
1605,Ahornstrasse 7,47.5570912,7.574657999999999,4055
1606,Feldbergstrasse 121,47.5672612,7.5958972,4057
1607,Arabienstrasse 51,47.5303247,7.590126799999999,4059
1608,Horburgstrasse 6,47.5705435,7.591064899999999,4057
1609,Rotbergerstrasse 4,47.54860739999999,7.578538600000001,4054
1610,Sempacherstrasse 57,47.5427864,7.587214800000001,4053
1611,Webergasse 23,47.5622869,7.5913602,4058
1612,In den Klostermatten,47.551559,7.617368399999999,4052
1613,Im Wasenboden 48,47.5707713,7.570588700000001,4056
1614,Mönchsbergerstrasse 4,47.5381016,7.598888,4053
1615,Steinenvorstadt 42,47.5523981,7.588050599999999,4051
1616,Steinenbachgässlein 39,47.5524434,7.5878248,4051
1617,Steinenbachgässlein 41,47.5524164,7.587798200000001,4051
1618,Giornicostrasse 217,47.5266148,7.5934625,4059
1619,Landskronstrasse 30,47.5687955,7.5773877,4056
1620,Jungstrasse 7,47.5676882,7.580199800000001,4056
1621,Reinacherstrasse 108,47.5375642,7.603720800000001,4053
1623,Auf der Al,47.5258539,7.5916519,4059
1624,Beim Wasserturm,47.52753,7.593142299999998,4059
1625,Sarnerstrasse 4,47.5594969,7.5658303,4055
1626,Vogesenstrasse 50,47.5664854,7.578256499999999,4056
1627,Mülhauserstrasse 119,47.5666033,7.576364,4056
1628,Landskronstrasse 52,47.5679492,7.57557,4056
1629,Elsässerstrasse 39,47.5684809,7.579711399999999,4056
1630,Neuhausstrasse 7,47.5826819,7.593412499999999,4057
1631,Colmarerstrasse 44,47.5602333,7.571360799999999,4055
1632,Gotthelfstrasse 96,47.55648189999999,7.568878600000001,4054
1633,Nonnenweg 51,47.5588442,7.5753799,4055
1634,Rümmingerstrasse 8,47.5658614,7.6199802,4058
1635,Oberwilerstrasse 50,47.5493556,7.577609799999999,4054
1636,Hauensteinstrasse 132,47.5336363,7.595944200000001,4059
1637,"Fasanenstrasse 106, 110",47.5729056,7.609212200000001,4058
1638,Claragraben 139,47.5649929,7.592231699999999,4057
1639,Thumringerstrasse 16,47.5674657,7.6177664,4058
1640,Solothurnerstrasse 85,47.54211,7.588883399999999,4053
1641,St.  Johanns-Vorstadt,47.5644679,7.583703499999999,4056
1642,Frobenstrasse 20,47.5451699,7.5858785,4053
1643,Missionsstrasse 13A,47.558428,7.5798178,4055
1644,Vogesenstrasse 116,47.56880899999999,7.575538300000001,4056
1645,Arnold Böcklin-Strasse 37,47.551216,7.576622400000001,4051
1646,Malzgasse 11,47.5536258,7.598164100000001,4052
1647,"Gellertstrasse 160, 162, 164, 166",47.546896,7.6184014,4052
1648,Lindenhofstrasse,47.5463623,7.596775799999999,4052
1649,Schauenburgerstrasse 33,47.554752,7.6102728,4052
1650,Holbeinstrasse 1,47.5551098,7.584404600000001,4051
1651,Spalentorweg 51,47.5551885,7.578971,4051
1652,"Kraftstrasse 1, 3, 9",47.5722421,7.5776868,4056
1653,Aeschenvorstadt 68,47.5515629,7.5941965,4051
1654,Byfangweg 36,47.551247,7.581140899999999,4051
1655,Seltisbergerstrasse 19,47.5290875,7.600534199999999,4059
1656,Pfeffelstrasse 37,47.5586693,7.5710215,4055
1657,Maiengasse 55,47.5609014,7.577605600000001,4056
1658,Spalentorweg 48,47.5556286,7.5789679,4051
1659,Margarethenstrasse 50,47.5462987,7.583340099999999,4053
1660,Bäumlihofstrasse 139,47.5656397,7.6179198,4058
1661,Bäumlihofstrasse 137,47.5656038,7.6178532,4058
1662,Peter Ochs-Strasse 53,47.5293396,7.593736000000001,4059
1663,Schweizergasse 17,47.5493341,7.578464100000001,4054
1664,Auf dem Wolf 11,47.5405807,7.6136252,4052
1665,Sierenzerstrasse 41,47.5596085,7.569296599999999,4055
1666,Römergasse,47.5579684,7.5995437,4058
1667,Uferstrasse 70,47.5794012,7.586800999999999,4057
1668,Peter Rot-Strasse 58,47.5601284,7.6045479,4058
1669,Jurastrasse 43,47.54176080000001,7.5913937,4053
1670,Grellingerstrasse 36,47.5501605,7.606522899999999,4052
1671,Rosengartenweg 6,47.5591357,7.603491600000001,4058
1672,Gerbergasse 80,47.55503239999999,7.5887355,4001
1673,"Margarethenstrasse 47, 49",47.5462688,7.584124799999999,4053
1674,Paradieshofstrasse 74,47.5496072,7.5594152,4054
1675,Benkenstrasse 8,47.54937839999999,7.571396999999999,4054
1676,Oberer Batterieweg 88,47.530102,7.588439699999999,4059
1677,Marignanostrasse 26,47.53505209999999,7.585744399999999,4059
1678,Sempacherstrasse 9,47.5445615,7.5886821,4053
1679,Strassburgerallee 82,47.5622154,7.5693374,4055
1680,Realpstrasse 71,47.5477643,7.565627200000001,4054
1681,Landskronstasse 26,47.5689097,7.5776391,4056
1682,Immengasse 4,47.5667886,7.580423300000001,4056
1683,Sommergasse 31,47.563828,7.574263199999999,4056
1684,Hermann Suter-Strasse 2,47.545825,7.5797434,4053
1685,Gotthardstrasse 67,47.5492444,7.5623635,4054
1686,Belchenstrasse 9,47.5540013,7.5741419,4054
1687,Eggfluhstrasse 12,47.5450406,7.573790499999999,4054
1688,Bärschwilerstrasse 16,47.541839,7.5951935,4053
1689,Delsbergerallee 46,47.54080760000001,7.599706400000001,4053
1690,Aeschenvorstadt 57,47.5522614,7.5942165,4051
1691,Glaserbergstrasse 37,47.5662537,7.568621800000001,4056
1692,Rennweg 40,47.5506908,7.606777,4052
1693,Schäferweg 49,47.5843888,7.594852999999999,4057
1694,"Schönaustr. 20, 22",47.5676961,7.6001414,4058
1695,Klybeckstrasse 230,47.5754021,7.589563600000001,4057
1696,Hardstrasse 112,47.5485305,7.608018899999998,4052
1697,Hardstrasse 114,47.5484944,7.608098399999999,4052
1698,Hardstrasse 116,47.54844929999999,7.608178000000001,4052
1699,Wartenbergstrasse 10,47.54830560000001,7.608031400000001,4052
1700,Mülhauserstrasse 28,47.56942249999999,7.581453600000001,4056
1701,Brombacherstrasse 31,47.5702423,7.5968809,4057
1702,Seltisbergerstrasse 13,47.5293301,7.6006942,4059
1703,Jurastrasse 55,47.54143879999999,7.5911442,4053
1704,"Schönaustr. 31, 33, 35",47.56781609999999,7.599422100000001,4058
1705,Homburgerstrasse 9,47.5561055,7.612503599999999,4052
1706,Amerbachstrasse 23,47.5694244,7.591941200000001,4057
1707,Weiherhofstrasse 156,47.5470188,7.557709099999999,4054
1708,Friedrich Oser-Strasse 1,47.53124589999999,7.5871548,4059
1709,Im Lohnhof 7,47.5544579,7.587857,4051
1710,Im Spitzacker 19,47.5277682,7.598498500000001,4059
1711,Grellingerstrasse 24,47.5506099,7.6067369,4052
1712,Grellingerstrasse 26,47.550538,7.606696799999999,4052
1713,Gundeldingerrain 105,47.53499069999999,7.591507999999999,4059
1714,Feierabendstrasse 52,47.553141,7.580228000000001,4051
1715,Furkastrasse 69,47.5489127,7.561326500000001,4054
1716,Gellertstrasse 84,47.5506992,7.6132466,4052
1717,Henric Petri-Strasse 15,47.55197829999999,7.592765500000001,4051
1718,Lothringerstrasse 116,47.5706169,7.5754366,4056
1719,Metzerstrasse 19,47.5641386,7.5778252,4056
1720,"Gasstrasse 67, 69, 71",47.5683426,7.574500599999999,4056
1721,Hüningerstrasse 25,47.57140709999999,7.574816800000001,4056
1722,Flughafenstrasse 100,47.5701033,7.5693873,4056
1723,Schweizergasse 12,47.5493247,7.579038100000001,4054
1724,In den Ziegelhöfen 99,47.54537209999999,7.5605997,4054
1725,Seltisbergerstrasse 21,47.5289888,7.6004143,4059
1726,Spalenberg 35,47.5567845,7.585668799999999,4051
1727,Baumgartenweg 8,47.5422897,7.5944775,4053
1728,Nufenenstrasse 51,47.5507011,7.5626059,4054
1729,St. Alban-Anlage 47,47.5529562,7.601151199999999,4052
1730,Eptingerstrasse 15,47.5549156,7.608278299999999,4052
1731,Luzernerring 140,47.56530559999999,7.5637273,4056
1732,Binzenstrasse 23,47.567375,7.618231199999999,4058
1733,Ahornstrasse 40,47.5575868,7.5713604,4055
1734,Sperrstrasse 89,47.56586009999999,7.596087799999999,4057
1735,Austrasse 30,47.5531566,7.583197999999999,4051
1736,Kleinhüningerstrasse 175,47.5798701,7.590765200000001,4057
1737,Murbacherstrasse 42,47.5690599,7.576376199999999,4056
1738,Lehenmattstrasse 251,47.547521,7.621312699999999,4052
1739,Arlesheimerstrasse 5,47.5392246,7.5998078,4053
1740,Im langen Loh 243,47.5481044,7.5602753,4054
1741,Strassburgerallee 78,47.5623765,7.569489300000001,4055
1742,Urs Graf-Strasse 12,47.5485756,7.610469600000001,4052
1743,Arnold Böcklin-Strasse 38,47.5516113,7.577008699999999,4051
1744,Im langen Loh 198,47.5488152,7.559997899999999,4054
1745,Bärenfelserstrasse 49,47.5681159,7.5874602,4057
1746,Oberwilerstrasse 78,47.5482739,7.5767033,4054
1747,Marschalkenstrasse 73,47.5480568,7.572143199999999,4054
1748,Leimenstrasse 7,47.55481409999999,7.583526900000001,4051
1749,"Fasanenstrasse 119, 121",47.5730716,7.609917500000001,4058
1750,Schneidergasse 14,47.55829079999999,7.586672000000001,4051
1751,Mittlere Strasse 134,47.5643934,7.5752612,4056
1752,Sustenstrasse 5,47.5458268,7.5599193,4054
1753,Bergalingerstrasse 27,47.5604709,7.610262400000001,4058
1754,Lenzgasse 12,47.5680578,7.5718952,4056
1755,Sperrstrasse 5,47.5645526,7.5919248,4057
1756,Gotthelfstrasse 82,47.55582070000001,7.5689153,4054
1757,Binzenstrasse 43,47.56777870000001,7.618897,4058
1758,Delsbergerallee 31,47.54086969999999,7.6004463,4053
1759,Flughafenstrasse 31,47.5675104,7.5708042,4056
1760,Bläsiring 155,47.5689283,7.595635400000001,4057
1761,"Auf dem Wolf 31, 31A",47.541693,7.614537599999999,4052
1762,Luftmattstrasse 31,47.5472981,7.601838,4052
1763,Ahornstrasse 37,47.55729170000001,7.5724131,4055
1764,Clarastrasse 11,47.56235359999999,7.5953068,4058
1765,St. Galler-Ring 19,47.5592577,7.5676481,4055
1766,Hirzbrunnenschanze 43,47.5668559,7.616595,4058
1767,Hirzbrunnenschanze 30,47.5666234,7.615730499999999,4058
1768,Falkensteinerstrasse 66,47.5380994,7.600468499999999,4053
1769,Nasenweg 4,47.5533547,7.6176261,4052
1770,In den Ziegelhöfen 175,47.5448073,7.556761,4054
1771,Passwangstrasse 2,47.5373658,7.594426400000001,4059
1772,Jungstrasse 1,47.5678138,7.5804925,4056
1773,"St. Alban-Vorstadt 69, 71",47.5542739,7.599088399999999,4052
1774,Erlenstrasse 25,47.5682802,7.5997888,4058
1775,Riehenring 180,47.5698916,7.597629100000001,4057
1776,Rütimeyerplatz 5,47.5488428,7.5756599,4054
1777,Oberalpstrasse 64,47.5502228,7.564119299999999,4054
1778,Oberwilerstrasse 54,47.5492543,7.577507399999999,4054
1779,Müllheimerstrasse 38,47.5653461,7.5938092,4057
1780,Untere Rheingasse 10,47.561208,7.591118,4058
1781,"Elsässerstrasse 123, 125",47.5722256,7.576410900000001,4056
1782,St. Alban-Vorstadt 33,47.5546708,7.5969051,4052
1783,Schaffhauserrheinweg 1,47.5571136,7.598174900000001,4058
1784,Haltingerstrasse 57,47.5660604,7.594281199999999,4057
1785,Wollbacherstrasse 22,47.566735,7.619185900000001,4058
1786,Andreas Heusler-Strasse 38,47.5469557,7.6023152,4052
1787,Birsigstrasse 28,47.5506944,7.584047099999999,4054
1788,Jakobsbergerholzweg 8,47.5341008,7.6042944,4053
1789,Freie Strasse 74,47.5547233,7.5912456,4051
1790,Burgfelderstrasse 4,47.562489,7.573342999999999,4055
1791,"Austrasse 71, 73",47.5542879,7.5799783,4051
1792,Austrasse 75,47.5544413,7.579566900000001,4051
1793,Austrasse 83,47.55491070000001,7.5780668,4051
1794,Colmarerstrasse 128,47.5575924,7.568427400000001,4055
1795,Schützenmattstrasse 44,47.5551757,7.579667599999999,4051
1796,Hardstrasse 104,47.5487018,7.607674,4052
1797,Fasanenstrasse 88G,47.572756,7.607493199999999,4058
1798,Fasanenstrasse 88A,47.572756,7.607493199999999,4058
1799,Fasanenstrasse 88B,47.572756,7.607493199999999,4058
1800,Fasanenstrasse 88D,47.572756,7.607493199999999,4058
1801,Fasanenstrasse 88,47.572756,7.607493199999999,4058
1802,Speiserstrasse 101,47.5466904,7.611652699999999,4052
1803,Bartenheimerstrasse 51,47.5589319,7.569427799999999,4055
1804,"Bachlettenstrasse 37, 39",47.5488377,7.5799506,4054
1805,Hochstrasse 72,47.5441404,7.595983899999999,4053
1806,Schlossgasse 12,47.57672549999999,7.5884775,4057
1807,Breisacherstrasse 16,47.5646614,7.589714199999999,4057
1808,Elisabethenstrasse 36,47.5510793,7.5908262,4051
1809,St. Alban-Vorstadt 50,47.5542919,7.597794099999999,4052
1810,Birmannsgasse 42,47.5573954,7.5760405,4055
1811,Peter Merian-Weg 12,47.5455972,7.5964356,4052
1812,Bartenheimerstrasse 26,47.5599385,7.570107800000001,4055
1813,Falkensteinerstrasse 12,47.540193,7.601842899999999,4053
1814,Claragraben 151,47.5656498,7.591941200000001,4057
1815,Leimenstrasse 49,47.5528298,7.5815734,4051
1816,Im Spitzacker 44,47.5282099,7.5977828,4059
1817,Marignanostrasse 31,47.5348447,7.586115599999999,4059
1818,"Hochbergerstrasse 15, 17",47.5756609,7.5977555,4057
1819,Mittlere Strasse 105,47.5633584,7.575923,4056
1820,Hohe Winde-Strasse 38,47.5339247,7.5882247,4059
1821,Näfelserstrasse 35,47.5579028,7.5656276,4055
1822,Rümmingerstrasse 19,47.5656984,7.620670700000001,4058
1823,Riehenstrasse 127,47.5643288,7.604321799999999,4058
1824,Gundeldingerrain 157,47.5335381,7.594930100000001,4059
1825,Oetlingerstrasse 171,47.5680117,7.5955077,4057
1826,Furkastrasse 64,47.54857639999999,7.561746299999999,4054
1827,Birkenstrasse 31,47.55690389999999,7.573382,4055
